,logLikelihood,Gene,AccNum
7263,-24.782289365103473,PSMB8,NM_004159
7264,-24.78261647303679,SENP1,NM_001267595
7265,-24.78455434882844,GALK2,NM_001289030
7266,-24.785250893114238,KDM1B,NM_153042
7267,-24.78538587143184,WRN,NM_000553
7268,-24.786986656787708,WRAP53,NM_018081
7269,-24.787455540555435,SERPINI1,NM_005025
7270,-24.79151801292755,LGALS8,NM_006499
7271,-24.795565682287766,DHX29,NM_001345965
7272,-24.795783114561136,MED29,NM_017592
7273,-24.79795072959274,VRK3,NM_016440
7274,-24.79836384905458,GBGT1,NM_001288573
7275,-24.798366889145505,TAX1BP1,NM_006024
7276,-24.80016893468423,ZC3HC1,NM_001282190
7277,-24.800187434840375,SENP5,NM_152699
7278,-24.8009020079591,APOL1,NM_145343
7279,-24.80092271888282,UFD1,NM_005659
7280,-24.805180227630423,ANXA1,NM_000700
7281,-24.808718386391874,RHEBL1,NM_001303126
7282,-24.809580089624347,ODC1,NM_002539
7283,-24.812922217528147,GOLGB1,NM_001256487
7284,-24.814289324161727,EEA1,NM_003566
7285,-24.814751835900196,LRIG2,NM_001312686
7286,-24.81614932601187,PHLPP2,NM_001289003
7287,-24.816276942136728,ZSCAN21,NM_145914
7288,-24.8259446389384,ZFP1,NM_001318471
7289,-24.828967057848097,SMIM15,NM_001048249
7290,-24.829894933601057,EIF4E,NM_001331017
7291,-24.830208688283733,SNF8,NM_001317194
7292,-24.83043726844316,ITGB1BP1,NM_001319066
7293,-24.83408275404235,GID8,NM_017896
7294,-24.843534230767684,EMC9,NM_001346874
7295,-24.846044499890333,CPTP,NM_001029885
7296,-24.859453614945263,RMI1,NM_001358292
7297,-24.86484004843189,GLUD1,NM_001318905
7298,-24.866307901337088,HSD17B11,NM_016245
7299,-24.868022212266382,UAP1,NM_001324115
7300,-24.86817835240985,STARD4,NM_001308059
7301,-24.8744567948641,SEC13,NM_001136026
7302,-24.87556817594476,USP30,NM_001301175
7303,-24.878926644480103,LCLAT1,NM_001304445
7304,-24.88271244763893,NUDCD2,NM_001329991
7305,-24.884686885644335,NUCB2,NM_001352672
7306,-24.885020331787473,GALNT1,NM_020474
7307,-24.887640171567533,BRD9,NM_001317951
7308,-24.89203204069749,TRMT1,NM_017722
7309,-24.8928236157818,ODR4,NM_017847
7310,-24.8974044058424,TAGAP,NM_054114
7311,-24.899461290091367,FAM222B,NM_001288631
7312,-24.89995361155235,NFE2L1,NM_003204
7313,-24.90310578391621,NFRKB,NM_001143835
7314,-24.904426907650336,UQCRC2,NM_003366
7315,-24.90490123425862,FANCB,NM_001018113
7316,-24.90492272825932,RFC5,NM_181578
7317,-24.90492748333099,KIF20B,NM_001284259
7318,-24.905092689434305,HSP90AB1,NM_001271969
7319,-24.905128135507663,TNRC6A,NM_001351850
7320,-24.906700009260632,ARID2,NM_152641
7321,-24.906894982024102,TFDP2,NM_001178138
7322,-24.90862105563622,PTGS1,NM_001271368
7323,-24.912124381571324,TRMT2B,NM_024917
7324,-24.91438602293954,EIF1B,NM_005875
7325,-24.915996687255166,EMC2,NM_001329495
7326,-24.917147578116495,CHCHD7,NM_001011667
7327,-24.919495657593423,SLC10A7,NM_001300842
7328,-24.920611912880286,ITM2A,NM_004867
7329,-24.92360971039782,ELAVL1,NM_001419
7330,-24.924788198613438,IL1RL1,NM_003856
7331,-24.92639408469316,NUP35,NM_001287585
7332,-24.92975574352694,TRAF3IP2,NM_147686
7333,-24.93093891354292,PACSIN2,NM_001349968
7334,-24.931218963614295,HMGCR,NM_000859
7335,-24.932942315500576,NDUFS1,NM_005006
7336,-24.934701927280162,ARPC1A,NM_006409
7337,-24.938884450353285,POLR3F,NM_001282526
7338,-24.93897968892834,VPS13D,NM_015378
7339,-24.93991617528416,SLC25A16,NM_001324315
7340,-24.940048836555665,CPSF3,NM_001321834
7341,-24.948447865932973,FBXO25,NM_183421
7342,-24.94890345361499,TMEM9,NM_001288565
7343,-24.95257356329945,ATP2B1,NM_001001323
7344,-24.953264277727197,KRCC1,NM_016618
7345,-24.958597689381694,RCOR3,NM_001350070
7346,-24.960853345174655,FAM114A2,NM_001317994
7347,-24.962542114962886,UBB,NM_018955
7348,-24.96573038658989,PHF20L1,NM_016018
7349,-24.973058993788428,TUBB,NM_001293212
7350,-24.974155015191325,CEP170,NM_014812
7351,-24.974347298879838,CEP63,NM_025180
7352,-24.978317495999956,MLLT10,NM_001324297
7353,-24.986184206540752,KNOP1,NM_001348531
7354,-24.99413492913716,KLHL8,NM_001292003
7355,-24.99845502035844,CRLS1,NM_001323563
7356,-24.999419409679238,EIF1,NM_005801
7357,-24.99945453517963,ZNF131,NM_001330716
7358,-25.002635634865662,FNDC3B,NM_022763
7359,-25.006637031303704,ZNF426,NM_001300883
7360,-25.014331015503366,ZMAT3,NM_152240
7361,-25.0173403580676,AAMDC,NM_001316958
7362,-25.018490185381758,UVSSA,NM_020894
7363,-25.019082428472515,SACM1L,NM_001319073
7364,-25.022047023534313,DAPK1,NM_004938
7365,-25.027335718846917,SUCO,NM_016227
7366,-25.02773417320998,LETMD1,NM_001351324
7367,-25.02914850015462,ZSWIM1,NM_080603
7368,-25.03616244880541,PGK1,NM_000291
7369,-25.043197976707155,HNRNPR,NM_001102398
7370,-25.043428323764406,UQCRH,NM_001297565
7371,-25.043840322479863,RAPGEF2,NM_001351725
7372,-25.050243589625957,B3GNT2,NM_006577
7373,-25.052057189573844,ADD1,NM_001286645
7374,-25.05398800873026,ALDH1A1,NM_000689
7375,-25.059206225767905,MACC1,NM_182762
7376,-25.059832746208507,MAGOHB,NM_001300739
7377,-25.061129474243554,KLHL9,NM_018847
7378,-25.062411136332862,REV1,NM_001321459
7379,-25.065856017306338,MSL1,NM_001012241
7380,-25.068824772798887,MSMO1,NM_006745
7381,-25.070681402789454,SSX2IP,NM_001166417
7382,-25.073246495912223,CNOT7,NM_001322096
7383,-25.07408637637915,C18orf25,NM_145055
7384,-25.074283845665033,FAM210A,NM_001098801
7385,-25.075523341108916,KCTD10,NM_001317395
7386,-25.076825678585752,CYFIP1,NM_001324122
7387,-25.078911327733046,POT1,NM_015450
7388,-25.07950577952935,FXR1,NM_001013439
7389,-25.08612013819313,DDX52,NM_001291476
7390,-25.090337592424397,WDR25,NM_001350947
7391,-25.093068532319116,ANKRD49,NM_017704
7392,-25.093934651894113,ZNF12,NM_016265
7393,-25.09538430246799,ERBIN,NM_001253699
7394,-25.10162369647241,IFIT3,NM_001289758
7395,-25.10570111260299,FEM1C,NM_020177
7396,-25.107179635201863,ATG4C,NM_032852
7397,-25.109168144129068,GID4,NM_024052
7398,-25.109484895207714,QRICH1,NM_017730
7399,-25.10949502327715,PDIA6,NM_001282705
7400,-25.11046433937975,CDC42,NM_001039802
7401,-25.111212860449456,SLC35A3,NM_012243
7402,-25.1149568989528,STK3,NM_001256312
7403,-25.11695512232603,FRYL,NM_015030
7404,-25.1182738266763,NKAPD1,NM_018195
7405,-25.123679543414003,PIGN,NM_176787
7406,-25.125721694849545,MYO9A,NM_006901
7407,-25.129842691096883,ZNF850,NM_001193552
7408,-25.130114897182892,PRIMPOL,NM_001345891
7409,-25.136159117302558,PSPC1,NM_001354909
7410,-25.13748141026001,ASNSD1,NM_019048
7411,-25.139542957663554,PHKB,NM_001031835
7412,-25.140406238389254,DCAF10,NM_024345
7413,-25.14308749607018,CWF19L1,NM_001303405
7414,-25.14330335158853,RBM39,NM_001323423
7415,-25.14418169903432,LMBRD2,NM_001007527
7416,-25.152088413153912,TNRC6B,NM_001162501
7417,-25.157045715181102,ZNF569,NM_001330482
7418,-25.15939277056152,RHOT1,NM_001288758
7419,-25.161379850497212,PDP2,NM_001329928
7420,-25.16228199074789,ZCCHC11,NM_001009881
7421,-25.167535833774004,TMEM128,NM_032927
7422,-25.17190240424717,KCTD20,NM_173562
7423,-25.176149313451354,CYLD,NM_015247
7424,-25.17698539772118,GDE1,NM_001324066
7425,-25.180890164232203,ZNF652,NM_001145365
7426,-25.18292004779299,DHX57,NM_198963
7427,-25.18307379342115,SATB1,NM_001195470
7428,-25.184948987532252,ZNF808,NM_001321424
7429,-25.19062124418936,RAE1,NM_001015885
7430,-25.195054386892913,ADAT1,NM_001324446
7431,-25.195706659989405,SUGT1,NM_001320831
7432,-25.196933982865552,STX17,NM_017919
7433,-25.198640137138792,IMMP1L,NM_144981
7434,-25.20150621848395,COX15,NM_078470
7435,-25.20231728395255,DNAJC13,NM_001329126
7436,-25.204854713376214,FOXN2,NM_002158
7437,-25.21206506712252,NCOA7,NM_001199620
7438,-25.212575174573207,LBR,NM_002296
7439,-25.214619670708974,ZNF92,NM_001287533
7440,-25.220022689966243,NSUN6,NM_182543
7441,-25.221347712673786,VIPAS39,NM_001193314
7442,-25.2253495932021,SLC4A1AP,NM_018158
7443,-25.22755061641009,ZBED5,NM_021211
7444,-25.234177847242076,VPS54,NM_016516
7445,-25.24010507762478,PRPF39,NM_017922
7446,-25.24077870513425,CCT8,NM_001282907
7447,-25.246139236632324,USP37,NM_020935
7448,-25.24797093487962,VPS8,NM_001349295
7449,-25.249971108250502,ATG4A,NM_001321287
7450,-25.250369064888826,RAP1GAP,NM_001350526
7451,-25.25228013486902,ZCCHC9,NM_032280
7452,-25.256606594979335,IFT81,NM_014055
7453,-25.261892846167832,POLR2H,NM_001278699
7454,-25.263038875226112,EPN2,NM_014964
7455,-25.264161392753117,RUNX1,NM_001001890
7456,-25.26420241798492,UBL7,NM_001286741
7457,-25.264962799948876,PPIP5K2,NM_001276277
7458,-25.265496350780747,KATNA1,NM_007044
7459,-25.26611992061087,CALM2,NM_001305626
7460,-25.266728580307664,CYB5R3,NM_001129819
7461,-25.26862189787985,KIF2C,NM_001297656
7462,-25.274177098264943,SEC24C,NM_004922
7463,-25.27696027096574,CTPS1,NM_001905
7464,-25.277817537109886,CNTRL,NM_007018
7465,-25.283627143535053,FBXW7,NM_001349798
7466,-25.28427759690438,TCP11L1,NM_018393
7467,-25.289577716202913,SLC25A40,NM_018843
7468,-25.290431755378865,GNB4,NM_021629
7469,-25.29375673077491,ZKSCAN5,NM_014569
7470,-25.298659603766826,KLHL12,NM_021633
7471,-25.300262996264852,STAG2,NM_001042749
7472,-25.305860665188863,ACSL5,NM_203380
7473,-25.309982371609085,MARCH7,NM_001282805
7474,-25.312121690954335,DTWD1,NM_020234
7475,-25.31317671930108,ERCC6L,NM_001009954
7476,-25.31684171212378,PMS1,NM_001321047
7477,-25.319820748990484,MYC,NM_002467
7478,-25.320277327274884,ZMYM1,NM_001289088
7479,-25.322591427518454,ZEB2,NM_014795
7480,-25.323630866801047,PLSCR1,NM_021105
7481,-25.323644425616855,PHF14,NM_014660
7482,-25.329961406746637,TCEAL8,NM_153333
7483,-25.330275678564572,SLC39A10,NM_001127257
7484,-25.3306371743143,POLQ,NM_199420
7485,-25.33384564539899,GTF2A1,NM_001278940
7486,-25.334359546232182,NDUFAF7,NM_144736
7487,-25.337049502020697,THAP6,NM_144721
7488,-25.338961477250123,STRADA,NM_153335
7489,-25.339862922383535,LNPK,NM_001305009
7490,-25.341799982613423,FASTKD3,NM_024091
7491,-25.348150113851876,FAM118A,NM_001104595
7492,-25.349679538587772,INTS14,NM_001136043
7493,-25.35227752097254,UNG,NM_003362
7494,-25.359656884152354,PSMA1,NM_148976
7495,-25.361865827766337,PIAS2,NM_001324049
7496,-25.36361693813094,PAPD7,NM_006999
7497,-25.36682506651103,REV3L,NM_001286431
7498,-25.3757727929076,SIAE,NM_001199922
7499,-25.378018437407025,EXOC6,NM_001319194
7500,-25.381207423718852,BRD1,NM_001304808
7501,-25.385370403948592,INTS9,NM_018250
7502,-25.386189780840507,PITRM1,NM_001347729
7503,-25.387456216696172,XPO1,NM_003400
7504,-25.399637282590813,TXNDC16,NM_020784
7505,-25.401289908692004,CTSL,NM_001912
7506,-25.403499553605364,MKI67,NM_002417
7507,-25.40768618118532,ZMIZ2,NM_031449
7508,-25.408622336530314,MTX2,NM_001006635
7509,-25.41169471271583,CSGALNACT2,NM_018590
7510,-25.413677473345572,ADNP,NM_001282531
7511,-25.416654805136147,FZD6,NM_003506
7512,-25.421881329329672,POLR1E,NM_001282766
7513,-25.4267327698011,CETN3,NM_001297765
7514,-25.436291048763156,PJA2,NM_014819
7515,-25.438855781068614,CCDC127,NM_145265
7516,-25.4457466541578,METTL8,NM_001321160
7517,-25.45266072130272,COL6A5,NM_001278298
7518,-25.457427393113647,TRA2A,NM_001282759
7519,-25.461420476088147,MAP3K20,NM_133646
7520,-25.461641667881214,MIA2,NM_001329214
7521,-25.466320239122126,C6orf203,NM_001142470
7522,-25.467008964039124,PTGES3,NM_001282604
7523,-25.475620245292095,TIMELESS,NM_003920
7524,-25.4757222538053,SMC1A,NM_001281463
7525,-25.47619958732698,CCDC91,NM_001352086
7526,-25.47726772880029,CWC22,NM_020943
7527,-25.48203720324993,CLEC12A,NM_138337
7528,-25.482211727393512,RNF168,NM_152617
7529,-25.48331565415076,DGCR8,NM_022720
7530,-25.48338797811144,EFR3A,NM_001323555
7531,-25.48508106130473,CEP70,NM_001320598
7532,-25.486438371699236,NFYB,NM_006166
7533,-25.49951415214643,HCK,NM_001172132
7534,-25.511848232644134,POLL,NM_001174084
7535,-25.52038840550284,MCFD2,NM_001171508
7536,-25.520793807651124,RPS6KC1,NM_001349660
7537,-25.521926950951364,LHFPL2,NM_005779
7538,-25.523642656395467,SEC22A,NM_012430
7539,-25.525921840717313,ETFB,NM_001014763
7540,-25.527361798954765,TUT1,NM_022830
7541,-25.527736767760032,TBC1D15,NM_001146214
7542,-25.53554510740886,CCNH,NM_001199189
7543,-25.53647014507089,DDX59,NM_001031725
7544,-25.53731157155095,MORF4L2,NM_001142418
7545,-25.537920260037165,FAN1,NM_014967
7546,-25.539523800761206,MBOAT2,NM_001321267
7547,-25.542067155093505,N4BP2,NM_001318359
7548,-25.54371585482566,FAM126B,NM_001321628
7549,-25.544464944169466,TMEM50A,NM_014313
7550,-25.546345070257743,TANC1,NM_001350065
7551,-25.553679070670423,QSER1,NM_001076786
7552,-25.563486443310474,XRCC4,NM_001318012
7553,-25.56405803520943,RPL9,NM_001024921
7554,-25.56682690275338,RB1CC1,NM_014781
7555,-25.575918041132624,MAP3K4,NM_001291958
7556,-25.57895868529464,SFXN5,NM_001330404
7557,-25.579380698041494,AKAP11,NM_016248
7558,-25.579808025227525,DCLRE1A,NM_014881
7559,-25.581893795069476,POR,NM_000941
7560,-25.58320071268024,TRIM59,NM_173084
7561,-25.58954035605057,IRAK4,NM_001351338
7562,-25.592205479506827,TFB1M,NM_001350502
7563,-25.596976006180707,FAM126A,NM_032581
7564,-25.597260885624888,RAB3IP,NM_175623
7565,-25.598088346520314,POLK,NM_001345922
7566,-25.601900454010128,KIAA1468,NM_001346235
7567,-25.607359893871607,VPS50,NM_001257998
7568,-25.60886567786945,FAM214A,NM_001286495
7569,-25.612756916236155,GPN3,NM_001164372
7570,-25.61363136796468,ZC3H13,NM_001330566
7571,-25.613887032205888,TRMT10C,NM_017819
7572,-25.614472913267964,NCOA3,NM_181659
7573,-25.616196527247624,RNF111,NM_001330331
7574,-25.616467557144283,TADA2A,NM_001488
7575,-25.62109818424246,ALG13,NM_001257231
7576,-25.621474616185445,ZCCHC17,NM_001282568
7577,-25.62195149735847,YBEY,NM_001314026
7578,-25.62640688796175,PDE7A,NM_001242318
7579,-25.63464483710905,FBXW2,NM_012164
7580,-25.635464108316327,YLPM1,NM_019589
7581,-25.636695626223243,PRR14L,NM_173566
7582,-25.639241292617978,TBL1XR1,NM_001321194
7583,-25.640380098270438,MPC1,NM_001270879
7584,-25.64383375616612,ACSL1,NM_001286712
7585,-25.644981322720874,DUSP19,NM_080876
7586,-25.647079794939504,LMBR1,NM_001350955
7587,-25.653795982914883,XPO6,NM_001270940
7588,-25.658980183632732,CDK5RAP3,NM_001278216
7589,-25.66081731203743,SMC2,NM_001042550
7590,-25.66613711407197,UNC50,NM_001330354
7591,-25.668413656911785,OGDH,NM_002541
7592,-25.678925751448837,COQ10B,NM_001320820
7593,-25.682541194045413,VDAC2,NM_001184783
7594,-25.684870539891893,CCNY,NM_001282853
7595,-25.686387629905138,TMEM248,NM_017994
7596,-25.688710828512335,ABL1,NM_007313
7597,-25.69402946469889,HOXB4,NM_024015
7598,-25.696112525279776,ACSL3,NM_004457
7599,-25.702225685489353,G2E3,NM_017769
7600,-25.70640487010315,FUT8,NM_178155
7601,-25.710685463591297,B3GNT5,NM_032047
7602,-25.71070187332961,TAF1D,NM_024116
7603,-25.72107150063589,SPP1,NM_001251830
7604,-25.726555443249204,ORC4,NM_001190879
7605,-25.730040064955812,ATP5MPL,NM_001127393
7606,-25.730552025152853,SAMD9L,NM_152703
7607,-25.731202401098678,CPEB4,NM_030627
7608,-25.735952525352364,VDAC3,NM_001135694
7609,-25.7391878829488,C1GALT1C1,NM_152692
7610,-25.741278512786355,BRCA1,NM_007300
7611,-25.744619886478812,CTDSP2,NM_005730
7612,-25.75548193920401,DSTN,NM_001011546
7613,-25.758320442712858,TMEM168,NM_001287497
7614,-25.76218274734478,ACSL4,NM_022977
7615,-25.762934825876428,UBC,NM_021009
7616,-25.762998737824468,CCDC134,NM_024821
7617,-25.765335456837366,RAD54B,NM_001205262
7618,-25.765657458199918,SPICE1,NM_144718
7619,-25.768485362682696,BAG5,NM_001015049
7620,-25.76946823528873,SMG5,NM_001323616
7621,-25.77503189000606,BID,NM_197966
7622,-25.7839788775841,KIDINS220,NM_001348738
7623,-25.789053311553776,SMARCAD1,NM_001128429
7624,-25.792637840258323,PRDM2,NM_012231
7625,-25.7960245206794,SPAST,NM_014946
7626,-25.797153123196335,POLI,NM_001351612
7627,-25.802861990334037,ACER3,NM_001300954
7628,-25.807436096352166,RSPRY1,NM_001305163
7629,-25.815271599147913,ATXN7L3B,NM_001136262
7630,-25.832895559021672,AP3B1,NM_001271769
7631,-25.83434854511571,ATF1,NM_005171
7632,-25.83500690958954,ALG9,NM_001352422
7633,-25.838019322883238,PIAS1,NM_001320687
7634,-25.846066403560272,CIZ1,NM_001257975
7635,-25.853801100240794,TAF7,NM_005642
7636,-25.86204477187879,ST6GAL1,NM_173216
7637,-25.864467419318103,ASCC3,NM_006828
7638,-25.865852502067433,CCDC82,NM_001318736
7639,-25.87243108069457,KIAA1191,NM_020444
7640,-25.872594367980856,UBE2D2,NM_181838
7641,-25.88061435577529,ZMYM6,NM_007167
7642,-25.887490227133135,TMEM19,NM_018279
7643,-25.88775394148229,CCNK,NM_001099402
7644,-25.891871167510363,SLC30A6,NM_001330479
7645,-25.89194285466764,LINS1,NM_001352507
7646,-25.89312900811789,OMA1,NM_145243
7647,-25.896148371760543,ETFRF1,NM_001001660
7648,-25.89618389133858,ZC3H14,NM_001326297
7649,-25.90256801067652,STAU2,NM_001164384
7650,-25.909614693455698,STON2,NM_033104
7651,-25.918990514242438,NCDN,NM_014284
7652,-25.919118509875485,SRSF11,NM_001350615
7653,-25.924580715673233,FAM172A,NM_032042
7654,-25.927240744163882,PPM1L,NM_139245
7655,-25.928644203438473,KIAA1211,NM_020722
7656,-25.9305899829953,ATP6V1A,NM_001690
7657,-25.931765567626382,ZBTB2,NM_020861
7658,-25.93315141792219,FOXM1,NM_202002
7659,-25.942383206660033,TGDS,NM_001304430
7660,-25.943067972556456,AFDN,NM_001291964
7661,-25.94338607638782,FRRS1,NM_001013660
7662,-25.945229170972684,FYN,NM_002037
7663,-25.96541430390108,LYPLA2,NM_007260
7664,-25.967809318764886,CHD1,NM_001270
7665,-25.971393305221333,FGFR1OP2,NM_015633
7666,-25.976089785572245,TUBGCP2,NM_001256617
7667,-25.976986634180527,ARMC6,NM_001199196
7668,-25.980401269489825,ANKRD28,NM_001349277
7669,-25.990158261306725,TMX3,NM_001350517
7670,-25.992747986697974,MTFR1,NM_014637
7671,-25.99355309666187,RFFL,NM_001017368
7672,-25.99731041874132,ZSCAN29,NM_152455
7673,-25.997739165743273,BCL2L1,NM_138578
7674,-26.014498848193558,NCOR1,NM_006311
7675,-26.020545550144586,IREB2,NM_001320942
7676,-26.021885195162064,ALOX5AP,NM_001204406
7677,-26.02940102199879,AHCY,NM_001322086
7678,-26.03210702659038,PCNP,NM_001320399
7679,-26.039770843502204,PIBF1,NM_001349655
7680,-26.04007889134353,ABCC5,NM_001320032
7681,-26.051903359166616,TM2D2,NM_031940
7682,-26.055238897536334,FAM78A,NM_033387
7683,-26.063544173031463,TRAF6,NM_145803
7684,-26.06786903718337,MYNN,NM_001185118
7685,-26.070432062529903,UACA,NM_001008224
7686,-26.072772629885176,PTK2,NM_001352697
7687,-26.083297718192494,WDR4,NM_001260477
7688,-26.08593473430888,ZNF33A,NM_001278171
7689,-26.088603098231545,NIT1,NM_001185092
7690,-26.090622597122472,RNMT,NM_003799
7691,-26.094916271293126,SUPT7L,NM_001282730
7692,-26.095438218592587,EEF1AKMT1,NM_174928
7693,-26.095699215943483,CHD2,NM_001271
7694,-26.096351632405657,CYCS,NM_018947
7695,-26.09853655975798,CD163,NM_004244
7696,-26.098593956425198,CTPS2,NM_001144002
7697,-26.10062142178917,MTFR1L,NM_019557
7698,-26.115592015599756,ZCCHC8,NM_001350936
7699,-26.12544085985144,EMC4,NM_001351373
7700,-26.12735541989979,CREM,NM_183013
7701,-26.128442962336557,KIAA1109,NM_015312
7702,-26.134027280473212,SMAD4,NM_005359
7703,-26.135083322385405,MGME1,NM_001310338
7704,-26.161028375119958,CSNK1G3,NM_001031812
7705,-26.162051757136663,DUS4L,NM_181581
7706,-26.167302966922858,ILF3,NM_017620
7707,-26.17065046055606,PAQR3,NM_001350106
7708,-26.172384180165608,YIPF5,NM_001024947
7709,-26.172973669352505,SPDL1,NM_001329642
7710,-26.17372729271608,RFESD,NM_001131065
7711,-26.186342274519053,ZNF121,NM_001308269
7712,-26.20136755533498,VPS52,NM_001289174
7713,-26.20146740549533,ANAPC10,NM_001256708
7714,-26.201901437455852,LSM1,NM_014462
7715,-26.215716666245232,EEF1D,NM_032378
7716,-26.216116113572955,FASTKD2,NM_001136194
7717,-26.220915114839382,NFU1,NM_015700
7718,-26.222874635711836,RNF19A,NM_001353837
7719,-26.234848468653396,CSNK1G2,NM_001319
7720,-26.24545222274909,TTC12,NM_001352038
7721,-26.24602168618426,KLF3,NM_016531
7722,-26.25467911079811,ISG20L2,NM_001303095
7723,-26.259936122836272,ZNF749,NM_001321952
7724,-26.261348783734874,ATP6V1H,NM_015941
7725,-26.27485046227341,MAST2,NM_001324321
7726,-26.275717521537494,MFAP3,NM_001242336
7727,-26.27703132897608,RPRD1A,NM_001303411
7728,-26.289426635474005,ZNF217,NM_006526
7729,-26.289893348049638,MSANTD4,NM_032424
7730,-26.307680596565966,MPP6,NM_016447
7731,-26.313277950296765,INTS13,NM_018164
7732,-26.323622035740524,DIS3L,NM_001323945
7733,-26.34189801961621,JAK1,NM_001321853
7734,-26.342566837844412,SCRN3,NM_024583
7735,-26.343246063383162,MTFR2,NM_001099286
7736,-26.349717497483145,PDCD10,NM_007217
7737,-26.35747241231766,FBXO34,NM_017943
7738,-26.359375610267097,IFT88,NM_001353568
7739,-26.360094245560976,ZNF133,NM_001352450
7740,-26.37878769387512,PIGG,NM_001345994
7741,-26.38659009243205,SEC31A,NM_001318120
7742,-26.399259299882917,GLCE,NM_001324094
7743,-26.40668772929263,DCAF16,NM_001345880
7744,-26.407829431225636,NOL8,NM_001256394
7745,-26.424819805148125,ARHGAP15,NM_018460
7746,-26.433867182952884,OTUD6B,NM_001286745
7747,-26.436552951229455,KIAA0232,NM_014743
7748,-26.436894276493664,GOLM1,NM_016548
