GeneName	AccNum	Chrom	mRNALength	ORFLength	fpUTR_length	tpUTR_length	sumIntronLengths
Cbx6	NM_028763	chr15	5449	1245	122	4082	4987
Sprr3	NM_011478	chr3	1222	717	188	317	997
Ubtd2	NM_173784	chr11	3032	705	105	2222	60306
4930567H17Rik	NM_001033807	chrX	840	702	55	83	0
Ubtd1	NM_145500	chr19	1527	684	176	667	51352
Calcb	NM_054084	chr7	962	393	87	482	3761
Cbl	NM_007619	chr9	5083	2742	158	2183	79702
Actr3b	NM_001004365	chr5	2114	1257	112	745	88605
Zfp354c	NM_013922	chr11	5367	1683	205	3479	11280
Zfp354b	NM_013744	chr11	2494	1806	183	505	7356
Zfp354a	NM_001347495	chr11	4318	1722	482	2114	9225
Gbp10	NM_001039646	chr5	3528	1836	86	1606	20307
Zmat1	NM_175446	chrX	3503	1944	235	1324	34334
Mum1	NM_023431	chr10	3717	2049	167	1501	14830
Bub1b	NM_009773	chr2	3669	3159	237	273	39713
Sntg1	NM_027671	chr1	7262	1554	1972	3736	932877
Vmn1r204	NM_001045544	chr13	909	909	0	0	0
Sntg2	NM_001324519	chr12	2408	1443	319	646	196487
Cdt1	NM_026014	chr8	2191	1674	41	476	2925
Cnksr3	NM_172546	chr10	3448	1668	554	1226	89728
Cnksr2	NM_177751	chrX	5504	3099	357	2048	216121
Layn	NM_001033534	chr9	1786	1146	124	516	18529
Srebf1	NM_011480	chr11	4327	3405	84	838	17217
Defa2	NM_001195634	chr8	424	288	43	93	555
Plscr4	NM_178711	chr9	3259	981	569	1709	31880
Larp6	NM_026235	chr9	2308	1479	85	744	23373
Exog	NM_001172136	chr9	3888	1179	28	2681	16708
Eif1b	NM_026892	chr9	917	342	205	370	1805
Btnl10	NM_138678	chr11	1028	828	138	62	7881
Eif1a	NM_010120	chr18	2879	435	353	2091	9643
Acvr2a	NM_007396	chr2	5681	1542	663	3476	83475
Rabepk	NM_145522	chr2	1858	1143	144	571	19389
Mpg	NM_010822	chr11	1745	1002	36	707	4453
Olfr50	NM_146946	chr2	939	939	0	0	0
Ccl12	NM_011331	chr11	536	315	55	166	1019
Rnft2	NM_172998	chr5	4381	1341	244	2796	49745
Pigc	NM_026078	chr1	3301	894	316	2091	947
Aga	NM_001005847	chr8	1290	1041	103	146	10431
Larp7	NM_138593	chr3	2121	1713	168	240	14515
Elmsan1	NM_001163502	chr12	7261	3270	762	3229	37582
Phf11b	NM_001164327	chr14	1163	831	15	317	19204
Clec11a	NM_009131	chr7	1956	987	194	775	1238
Gm8300	NM_001177565	chr12	1872	435	503	934	2078
Phf11c	NM_001164289	chr14	1590	1020	258	312	11090
Galntl5	NM_026449	chr5	1599	1296	196	107	37211
Olfr1245	NM_146788	chr2	1062	924	49	89	0
Olfr1246	NM_146792	chr2	1078	945	33	100	0
Olfr1247	NM_146966	chr2	1065	945	53	67	0
Olfr1240	NM_146808	chr2	1074	945	66	63	0
Olfr1241	NM_146455	chr2	945	945	0	0	0
Olfr1242	NM_146968	chr2	1053	921	36	96	0
Olfr1243	NM_146969	chr2	918	918	0	0	0
Tada2a	NM_172562	chr11	2119	1332	115	672	48530
Gorasp1	NM_028976	chr9	3483	1341	41	2101	8403
Exo1	NM_012012	chr1	5506	2514	161	2831	25113
Olfr1248	NM_146791	chr2	1078	924	55	99	0
Mgst2	NM_174995	chr3	602	444	70	88	20894
Mlana	NM_029993	chr19	461	342	46	73	9905
Exo5	NM_028457	chr4	1990	1122	525	343	1814
Map7d3	NM_177293	chrX	2795	2631	22	142	21578
Tsr1	NM_177325	chr11	3385	2412	39	934	7876
Map7d1	NM_144941	chr4	3386	2541	257	588	20766
Ccl19	NM_011888	chr4	720	327	188	205	1274
Aadacl2	NM_001128091	chr3	1590	1206	235	149	17088
Nos1ap	NM_001109985	chr1	2973	1512	485	976	269381
Taar8c	NM_001010840	chr10	1109	1035	39	35	0
Taar8a	NM_001010830	chr10	1035	1035	0	0	0
Bsdc1	NM_133889	chr4	2659	1284	16	1359	24095
Pigk	NM_178016	chr3	4865	1329	35	3501	70049
Mettl7a1	NM_027334	chr15	1883	735	30	1118	7649
Gm11596	NM_001099311	chr11	618	618	0	0	0
Gm11595	NM_001126322	chr11	1200	870	61	269	0
Fam220a	NM_026050	chr5	2331	783	640	908	13489
Mpc1	NM_018819	chr17	907	330	78	499	12942
Ugt2b38	NM_133894	chr5	1893	1593	32	268	12371
Cobl	NM_172496	chr11	5618	4014	238	1366	222667
Ugt2b37	NM_053215	chr5	1879	1593	18	268	12418
Ugt2b34	NM_153598	chr5	3048	1599	17	1432	14120
Mpi	NM_025837	chr9	1757	1272	33	452	6728
Olfr923	NM_146816	chr9	1068	954	78	36	0
Rab8a	NM_023126	chr8	2012	624	159	1229	18155
Olfr921	NM_146782	chr9	1520	942	422	156	1747
Unc93a	NM_199252	chr17	2643	1377	295	971	20532
Rgs22	NM_001195748	chr15	4008	3777	48	183	126916
Rgs21	NM_001290269	chr1	827	459	368	0	47151
Rgs20	NM_001177795	chr1	2125	1119	108	898	158585
Hspa5	NM_022310	chr2	2616	1968	232	416	1824
Hspa4	NM_008300	chr11	4640	2529	313	1798	36026
Rcan1	NM_001081549	chr16	2349	756	91	1502	71870
Tubgcp4	NM_153387	chr2	4253	2004	226	2023	23350
Hspa9	NM_010481	chr18	3042	2040	101	901	13895
Hspa8	NM_031165	chr9	2104	1941	81	82	1823
Dyrk3	NM_145508	chr1	2072	1761	78	233	7722
Peg12	NM_013788	chr7	2640	852	163	1625	0
Plat	NM_008872	chr8	2554	1680	132	742	22573
Dnajb13	NM_153527	chr7	1143	951	55	137	10653
Dnajb12	NM_019965	chr10	1774	1131	87	556	16652
Dnajb11	NM_026400	chr16	2534	1077	197	1260	19256
Tmsb10	NM_001190327	chr6	637	135	231	271	765
Fpr1	NM_013521	chr17	1323	1095	68	160	6146
Parvb	NM_133167	chr15	3705	1098	29	2578	79862
Fam83b	NM_001045518	chr9	3136	3039	21	76	51964
Plaa	NM_172695	chr4	6815	2385	222	4208	31294
Mov10l1	NM_031260	chr15	4052	3564	127	361	68107
Fam83g	NM_178618	chr11	4786	2439	124	2223	20755
Ctdsp1	NM_153088	chr1	2776	786	289	1701	2901
Ctdsp2	NM_001113470	chr10	4823	813	521	3489	16436
Fam83d	NM_027975	chr2	2260	1758	15	487	16279
Emd	NM_007927	chrX	1601	780	265	556	1606
4930558K02Rik	NM_001204905	chr1	1013	402	310	301	26047
Pgbd5	NM_171824	chr8	2824	1230	152	1442	62064
Olfr10	NM_206822	chr11	936	936	0	0	0
Olfr11	NM_146542	chr13	942	942	0	0	0
Olfr12	NM_206896	chr1	1121	1002	27	92	0
Pgbd1	NM_001162919	chr13	3286	1248	538	1500	16150
Eif2s2	NM_026030	chr2	2513	996	202	1315	18984
Caprin1	NM_016739	chr2	6156	2124	178	3854	28540
Olfr18	NM_146563	chr9	1156	996	129	31	21047
Olfr19	NM_146335	chr16	930	930	0	0	0
Rnpepl1	NM_181405	chr1	3039	2163	146	730	6722
Pnma1	NM_027438	chr12	2359	1062	562	735	0
Mup3	NM_001039544	chr4	907	555	81	271	2929
Ptpn3	NM_011207	chr4	6369	2742	183	3444	104628
Gm15292	NM_001177487	chr8	282	282	0	0	418
Mia2	NM_001329047	chr12	4570	4194	0	376	89806
Flt4	NM_008029	chr11	5839	4092	91	1656	37222
Pnma3	NM_153169	chrX	3405	1401	35	1969	0
Flt1	NM_010228	chr5	6280	4002	254	2024	157513
Ctdspl	NM_133710	chr9	4627	831	326	3470	112957
Kcnj12	NM_010603	chr11	4599	1590	209	2800	2865
Kcnj11	NM_010602	chr7	3115	1173	340	1602	0
Kcnj10	NM_001039484	chr1	5407	1140	242	4025	27469
Pigt	NM_133779	chr2	2557	1749	34	774	8220
Kcnj16	NM_001252207	chr11	3703	1260	249	2194	56232
Kcnj15	NM_019664	chr16	5220	1128	563	3529	37481
Kcnj14	NM_145963	chr7	2639	1305	185	1149	5642
Mef2a	NM_001291196	chr7	5661	1056	900	3705	136035
Lypla2	NM_011942	chr4	1593	696	105	792	2777
B230118H07Rik	NM_026592	chr2	2269	735	125	1409	65937
Pcsk1	NM_013628	chr13	2516	2262	75	179	39996
Prss30	NM_013921	chr17	1469	933	50	486	1635
Mydgf	NM_080837	chr17	913	501	29	383	6467
Itga2b	NM_010575	chr11	3437	3102	171	164	13150
Leng1	NM_027203	chr7	2213	786	393	1034	3521
Gm16130	NM_001243265	chr9	2799	408	867	1524	13925
Olfr56	NM_010999	chr11	1930	852	832	246	82725
Htra1	NM_019564	chr7	2039	1443	69	527	47417
Htra2	NM_019752	chr6	1723	1377	145	201	1581
Htra3	NM_030127	chr5	2745	1380	434	931	25010
Sh2d4a	NM_028182	chr8	2767	1266	543	958	68410
Qsox1	NM_001024945	chr1	3361	2247	100	1014	31384
Krt5	NM_027011	chr15	2190	1743	81	366	3632
Cpa6	NM_177834	chr1	1940	1317	218	405	393287
Olfr785	NM_001305430	chr10	939	939	0	0	0
Mef2d	NM_001310587	chr3	5427	1545	434	3448	24293
Smpd3	NM_021491	chr8	5148	1968	469	2711	80293
Ugt2a2	NM_001024148	chr5	2536	1587	50	899	20230
Il6	NM_031168	chr5	1141	636	78	427	5721
Il7	NM_001313889	chr3	3327	315	1200	1812	38406
Il4	NM_021283	chr11	585	423	59	103	5620
Zfp764	NM_146203	chr7	2508	1296	218	994	647
Tlr13	NM_205820	chrX	4014	2976	179	859	13205
Il3	NM_010556	chr11	849	501	29	319	1346
Cyb561d1	NM_001081320	chr3	4191	690	60	3441	873
Arid4b	NM_194262	chr13	6113	3945	298	1870	129707
Vps18	NM_172269	chr2	4054	2922	298	834	5658
Il9	NM_008373	chr13	536	435	15	86	2434
Klhl10	NM_025727	chr11	2012	1827	107	78	13089
Klhl11	NM_172565	chr11	2436	2130	54	252	7735
Klhl12	NM_001311136	chr1	3263	1707	141	1415	32080
Klhl13	NM_001290476	chrX	3363	1947	322	1094	62926
Rnaseh2a	NM_027187	chr8	2044	906	25	1113	7358
Klhl15	NM_001039060	chrX	4001	747	454	2800	17038
Rnaseh2c	NM_026616	chr19	646	501	36	109	441
Klhl17	NM_198305	chr4	3014	1923	101	990	2800
Klhl18	NM_177771	chr9	4530	1725	100	2705	46239
Cyp3a25	NM_019792	chr5	2002	1512	77	413	30422
Vmo1	NM_001013607	chr11	672	606	14	52	429
Gm525	NM_001033266	chr11	581	273	110	198	18643
Bclaf1	NM_001025392	chr10	5454	2760	250	2444	24579
Ddx4	NM_001145885	chr13	2849	2187	50	612	51129
Ddx5	NM_007840	chr11	3520	1848	178	1494	4619
Ddx6	NM_001110826	chr9	6065	1452	363	4250	29775
Ddx1	NM_134040	chr12	2469	2223	55	191	27399
Speer3	NM_027650	chr5	1191	786	39	366	4010
Speer2	NM_173069	chr16	1118	795	132	191	5753
Speer1	NM_001309520	chr5	1165	474	152	539	3648
Zscan2	NM_009553	chr7	2286	1845	305	136	12120
Scaf8	NM_134123	chr17	4873	3807	417	649	79015
Slc10a4	NM_173403	chr5	2085	1314	163	608	3967
Tex47	NM_027603	chr5	1046	762	96	188	6282
Gtpbp10	NM_153116	chr5	2932	1101	36	1795	19113
Lrrfip1	NM_001111311	chr1	3662	2190	214	1258	60217
Rbl2	NM_011250	chr8	4925	3408	119	1398	48863
Ces2a	NM_133960	chr8	1964	1677	69	218	5668
Fmn1	NM_010230	chr2	11925	4401	217	7307	377107
Ilk	NM_001161724	chr7	1797	1359	175	263	4539
Fmn2	NM_019445	chr1	6442	4737	221	1484	314463
Fbxo34	NM_001146085	chr14	3132	2088	354	690	56270
Arhgef26	NM_001081295	chr3	5205	2610	720	1875	118240
Fbxo36	NM_025386	chr1	900	567	32	301	59746
Galnt15	NM_030166	chr14	2341	1917	390	34	26883
Fbxo30	NM_027968	chr10	4977	2241	187	2549	11663
Fbxo31	NM_133765	chr8	4355	1524	51	2780	25009
Fbxo32	NM_026346	chr15	6936	1068	281	5587	32078
Fbxo33	NM_001033156	chr12	3446	1689	4	1753	15383
Fam136a	NM_025591	chr6	1606	417	50	1139	2770
Galnt12	NM_172693	chr4	2216	1731	20	465	28874
Serpinb3d	NM_201376	chr1	1164	1164	0	0	4124
Raf1	NM_029780	chr6	3066	1947	426	693	54997
Serpinb3b	NM_198680	chr1	1632	1164	60	408	5522
Serpinb3a	NM_009126	chr1	1629	1164	36	429	5088
Galnt13	NM_173030	chr2	6966	1671	512	4783	674392
Syncrip	NM_019796	chr9	6933	1689	354	4890	26101
1600002H07Rik	NM_028056	chr17	2143	1311	29	803	3571
Sema5b	NM_013661	chr16	4556	3282	291	983	118341
Sema5a	NM_009154	chr15	10809	3225	658	6926	440720
Mtf1	NM_008636	chr4	7631	2028	146	5457	39621
Fam214a	NM_001113283	chr9	4355	3228	327	800	75061
Fam214b	NM_001253353	chr4	3293	1617	555	1121	4595
Mtf2	NM_001253877	chr5	4705	1476	955	2274	38841
Vkorc1	NM_178600	chr7	748	486	36	226	1807
Ppl	NM_008909	chr16	6277	5265	138	874	39914
4930402K13Rik	NM_001270700	chrX	1781	1248	112	421	0
Ces2h	NM_001272045	chr8	1677	1677	0	0	17881
Rnf208	NM_176834	chr2	1333	798	367	168	0
Sh2d3c	NM_013781	chr2	3105	2565	104	436	30848
Dlx4	NM_007867	chr11	1820	723	320	777	3535
Dlx5	NM_010056	chr6	1410	870	182	358	2858
Dlx6	NM_010057	chr6	1071	894	46	131	3566
Prss21	NM_020487	chr17	1077	975	23	79	3965
Teddm1b	NM_001008426	chr1	2527	921	102	1504	0
Dlx1	NM_010053	chr2	2780	768	549	1463	1757
Dlx2	NM_010054	chr2	2473	999	362	1112	874
T	NM_009309	chr17	2046	1311	108	627	6028
Anks6	NM_001024136	chr4	3552	2448	26	1078	38066
Rcc1l	NM_033572	chr5	2310	1386	53	871	26400
Icam4	NM_023892	chr9	907	789	81	37	252
Nrip1	NM_173440	chr16	4529	3486	723	320	77659
Nrip2	NM_021717	chr6	1896	690	347	859	7274
Nrip3	NM_020610	chr7	3913	723	72	3118	19577
Sec1	NM_001271578	chr7	2469	1170	534	765	14247
Cxxc1	NM_028868	chr18	2537	1983	268	286	2743
Olfr986	NM_146615	chr9	1016	939	38	39	0
Opa3	NM_207525	chr7	2260	540	54	1666	16169
Cxxc5	NM_133687	chr18	2272	954	324	994	29599
Cxxc4	NM_001004367	chr3	5618	1101	525	3992	19977
6430548M08Rik	NM_172286	chr8	5565	1224	298	4043	45591
Aars2	NM_198608	chr17	3349	2943	13	393	10654
N4bp2l1	NM_133898	chr5	1906	717	89	1100	20977
Dimt1	NM_025447	chr13	2545	942	76	1527	10551
Dgki	NM_001081206	chr6	4598	3216	28	1354	449357
Eaf1	NM_028932	chr14	4238	807	190	3241	10542
Vav1	NM_011691	chr17	4168	2538	98	1532	45969
Zbp1	NM_021394	chr2	1987	1236	147	604	10323
Vav3	NM_020505	chr3	4985	2544	356	2085	340027
Vav2	NM_009500	chr2	5796	2607	1129	2060	159709
Vgll1	NM_001313763	chrX	2297	924	279	1094	16138
Rnf43	NM_172448	chr11	4311	2355	616	1340	68142
Lancl2	NM_133737	chr6	3657	1353	605	1699	33338
AI987944	NM_001199330	chr7	2931	1212	307	1412	17519
Phgr1	NM_001145644	chr2	541	339	73	129	4855
Lancl1	NM_001190985	chr1	4461	1200	297	2964	33895
Mcpt8	NM_008572	chr14	839	744	10	85	2196
Rhox2g	NM_001114153	chrX	800	576	44	180	3559
Adgrb1	NM_174991	chr15	6227	4749	898	580	67042
Adgrb2	NM_173071	chr4	5190	4650	245	295	32366
Adgrb3	NM_175642	chr1	5522	4569	261	692	756710
Nop9	NM_026403	chr14	3828	1911	81	1836	6114
Cenpn	NM_028131	chr8	1768	1014	168	586	17996
Cenpm	NM_025639	chr15	1204	543	68	593	9768
Cenpl	NM_001159930	chr1	2297	1038	593	666	13662
Cenpk	NM_181061	chr13	1648	762	426	460	16873
Cenpj	NM_001014996	chr14	4363	4035	170	158	40723
Myrip	NM_144557	chr9	4762	2571	161	2030	166000
Cenph	NM_021886	chr13	1251	726	97	428	14975
Rph3al	NM_029548	chr11	2130	909	33	1188	77938
Cenpf	NM_001081363	chr1	11122	8994	143	1985	36351
Cenpe	NM_173762	chr3	7813	7416	96	301	53165
Rhox2d	NM_001081669	chrX	795	576	39	180	3511
Cenpb	NM_007682	chr2	2779	1800	191	788	0
Cenpa	NM_001302131	chr5	1555	327	412	816	6397
Dgkb	NM_178681	chr12	5544	2388	436	2720	747162
Ssr2	NM_025448	chr3	1183	552	209	422	7560
Gne	NM_015828	chr4	5384	2262	79	3043	44719
Ucn2	NM_145077	chr9	1002	342	9	651	0
Ucn3	NM_031250	chr13	1478	495	515	468	3184
Arv1	NM_026855	chr8	1165	801	45	319	10820
Cenpt	NM_177150	chr8	1767	1548	25	194	5564
Has2	NM_008216	chr15	4244	1659	553	2032	24676
Ckap4	NM_175451	chr10	2915	1728	22	1165	4669
Cenpp	NM_025495	chr13	1054	861	42	151	187619
Nhlrc3	NM_172501	chr3	1560	1044	115	401	9703
Nhlrc2	NM_025811	chr19	3934	2178	422	1334	46652
Pp2d1	NM_173449	chr17	2476	1863	241	372	29516
Nav2	NM_175272	chr7	11318	7299	752	3267	352582
Cyp2j6	NM_010008	chr4	3595	1506	200	1889	33919
Vmn2r112	NM_001104575	chr17	2574	2574	0	0	15412
Zfp110	NM_022981	chr7	3549	2499	391	659	12226
Nudt1	NM_008637	chr5	939	471	98	370	5275
Zfp112	NM_021307	chr7	3507	2640	151	716	12126
Nudt3	NM_001291046	chr17	2188	420	362	1406	41395
Bcorl1	NM_178782	chrX	6125	5346	250	529	59246
Vmn2r111	NM_001104573	chr17	2574	2574	0	0	22759
Nudt6	NM_001291044	chr3	1083	942	26	115	13532
Nudt7	NM_001290181	chr8	2839	783	1760	296	15900
Cnot8	NM_026949	chr11	2035	879	150	1006	12407
Smpd4	NM_029945	chr16	4625	2472	126	2027	20852
3110062M04Rik	NM_199145	chr6	3725	474	578	2673	2570
Smpd1	NM_011421	chr7	2412	1884	172	356	1618
Hand1	NM_008213	chr11	1898	651	361	886	1537
Hand2	NM_010402	chr8	2235	654	924	657	1300
Smpd2	NM_009213	chr10	1602	1260	308	34	1567
Vmn2r117	NM_001104581	chr17	2574	2574	0	0	17349
Cpvl	NM_027749	chr6	1708	1437	136	135	103687
Gm4559	NM_001199309	chr7	600	600	0	0	0
Olfr1018	NM_146586	chr2	936	936	0	0	0
Dnpep	NM_001110831	chr1	1819	1428	297	94	7254
Sdk2	NM_172800	chr11	6604	6531	73	0	278558
Idh2	NM_173011	chr7	1701	1359	74	268	18802
Idh1	NM_001111320	chr1	2285	1245	191	849	25579
Vmn2r114	NM_001102584	chr17	2571	2571	0	0	18809
Evx1	NM_007966	chr6	2877	1251	347	1279	2004
1700057G04Rik	NM_001033184	chr9	1052	699	232	121	47448
Evx2	NM_007967	chr2	4191	1428	138	2625	2376
Ythdf3	NM_172677	chr3	5165	1791	314	3060	28691
Ythdf2	NM_145393	chr4	4078	1740	330	2008	23263
Ythdf1	NM_173761	chr2	3171	1680	226	1265	13389
Ccdc28a	NM_001346751	chr10	2115	579	172	1364	15940
Snrpn	NM_001349690	chr7	2800	723	1332	745	464883
Snrpb	NM_009225	chr2	1121	696	128	297	6608
Snrpc	NM_011432	chr17	760	480	75	205	11121
Snrpa	NM_015782	chr7	1366	864	303	199	7900
Snrpf	NM_027246	chr10	813	261	117	435	5817
Snrpg	NM_026506	chr6	393	231	43	119	6970
Scgb2b26	NM_178308	chr7	529	339	21	169	1460
Borcs7	NM_025563	chr19	2176	318	42	1816	11301
Borcs6	NM_028005	chr11	1802	1083	23	696	0
Borcs5	NM_026371	chr6	1761	588	260	913	68484
Vmn2r118	NM_001104582	chr17	2562	2562	0	0	29770
Csnka2ip	NM_173861	chr16	1324	831	467	26	0
Borcs8	NM_001145552	chr8	2188	363	237	1588	6948
Lrfn2	NM_027452	chr17	3001	2367	261	373	162008
Mrm2	NM_026510	chr5	1443	741	38	664	2782
Olfr1013	NM_146762	chr2	918	918	0	0	0
Olfr118	NM_213721	chr17	966	966	0	0	0
Olfr119	NM_001011830	chr17	1033	966	67	0	3920
Prl2a1	NM_019991	chr13	870	687	48	135	6192
Olfr117	NM_207155	chr17	954	954	0	0	0
Olfr114	NM_146287	chr17	939	939	0	0	0
Olfr115	NM_001011753	chr17	995	939	24	32	0
Olfr112	NM_001013575	chr17	3175	963	2104	108	3038
Cbwd1	NM_146097	chr19	1944	1182	85	677	39757
Olfr110	NM_146328	chr17	1106	954	84	68	6101
Eme2	NM_001163102	chr17	1521	1122	38	361	1415
Atm	NM_007499	chr9	11964	9201	139	2624	87586
BC051142	NM_001001177	chr17	1900	1182	451	267	60015
Poc1a	NM_027354	chr9	1707	1218	378	111	67124
Epx	NM_007946	chr11	2691	2151	122	418	8848
Ppp3r2	NM_001004025	chr4	2985	540	35	2410	252
Asns	NM_012055	chr6	1927	1686	97	144	16085
Lrfn1	NM_001141921	chr7	2584	2301	218	65	12727
Tpgs1	NM_148934	chr10	1101	912	0	189	5616
Epo	NM_007942	chr5	715	579	71	65	2082
Mrm3	NM_183263	chr11	1492	1257	37	198	5395
Ecsit	NM_012029	chr9	1673	1308	287	78	11509
Ruvbl1	NM_019685	chr6	1669	1371	119	179	30489
Mup7	NM_001134675	chr4	1033	708	175	150	2974
Cers6	NM_001347161	chr2	7063	1179	195	5689	245780
Gnai1	NM_010305	chr5	3193	1065	244	1884	92086
Ruvbl2	NM_011304	chr7	1675	1392	201	82	10892
Slc2a13	NM_001033633	chr15	6541	1914	164	4463	299030
Slc2a12	NM_178934	chr10	3762	1869	188	1705	55108
Slc2a10	NM_130451	chr2	3434	1611	148	1675	12587
Capn9	NM_023709	chr8	2330	2073	34	223	40291
Rcsd1	NM_178593	chr1	2670	1239	198	1233	56480
Hepacam	NM_175189	chr9	3088	1257	71	1760	15878
Mysm1	NM_177239	chr4	7419	2460	35	4924	29641
Dhx16	NM_026987	chr17	3390	3135	134	121	9501
Tmem74b	NM_001160363	chr2	1435	699	479	257	3868
Ecscr	NM_001033141	chr18	1111	693	81	337	7292
Trim42	NM_030219	chr9	2463	2172	114	177	17934
Zfp800	NM_001081678	chr6	3895	1989	180	1726	17776
Dhx15	NM_007839	chr5	3042	2388	196	458	37302
Twnk	NM_153796	chr19	3490	2058	572	860	2717
Zfp808	NM_001039239	chr13	3114	2262	136	716	40933
Zfp809	NM_001164624	chr9	1603	1065	118	420	12379
Msn	NM_010833	chrX	3840	1734	187	1919	68669
Bod1	NM_001024919	chr11	1402	522	161	719	5311
Etnk2	NM_175443	chr1	2279	1158	192	929	14468
1700047I17Rik2	NM_001100116	chr12	3841	624	114	3103	13714
Ttc39c	NM_028341	chr18	2385	1743	353	289	91135
Ttc39b	NM_027238	chr4	8764	1854	77	6833	95125
Ttc39a	NM_153392	chr4	2343	1731	72	540	35303
Dync2li1	NM_172256	chr17	1327	1056	70	201	27739
Ttc39d	NM_026351	chr17	2023	1815	0	208	0
Pcdh17	NM_001013753	chr14	9509	3474	2532	3503	83989
Crebbp	NM_001025432	chr16	7507	7326	181	0	121850
Wdr54	NM_023790	chr6	1267	1005	206	56	2403
Ptov1	NM_133949	chr7	1883	1251	267	365	4838
Gpat4	NM_018743	chr8	3944	1371	967	1606	31564
Gpat3	NM_172715	chr5	2877	1317	286	1274	49997
Gpat2	NM_001081089	chr2	2628	2406	91	131	8266
Rab3d	NM_031874	chr9	3948	660	296	2992	6744
Leo1	NM_001039522	chr9	2192	2004	54	134	22717
Fam221a	NM_172727	chr6	2095	906	170	1019	20071
Dnmbp	NM_028029	chr19	6113	4743	92	1278	87271
Necab2	NM_054095	chr8	1971	1170	336	465	23946
Necab1	NM_178617	chr4	4922	1059	215	3648	191965
Eif4h	NM_033561	chr5	2494	747	110	1637	17044
Slc9a4	NM_177084	chr1	3822	2394	289	1139	46683
Phtf2	NM_172992	chr5	4839	2244	204	2391	118622
Phtf1	NM_013629	chr3	3330	2286	561	483	35904
Slc9a7	NM_177353	chrX	2469	2181	80	208	183541
Slc9a1	NM_016981	chr4	4606	2463	772	1371	49321
Slc9a2	NM_001033289	chr1	3493	2445	162	886	83681
Slc9a3	NM_001081060	chr13	2490	2490	0	0	42060
Glra3	NM_080438	chr8	1474	1443	31	0	183054
Pcdhga10	NM_033593	chr18	4534	2793	0	1741	90149
Mymk	NM_025376	chr2	1364	666	146	552	9162
Hhla1	NM_001145096	chr15	2262	1545	75	642	52100
Slc9a8	NM_001304540	chr2	4875	1449	676	2750	50416
Slc9a9	NM_177909	chr9	3492	1935	170	1387	557069
Glra4	NM_010297	chrX	1411	1371	18	22	20637
Nsmf	NM_001039386	chr2	2933	1599	222	1112	5570
Olfr1491	NM_146345	chr19	960	960	0	0	0
Ap3s1	NM_001303015	chr18	1561	489	137	935	47390
Ifngr1	NM_010511	chr10	2110	1434	137	539	16169
Ifngr2	NM_008338	chr16	2070	999	69	1002	14844
Csn1s1	NM_007784	chr5	1435	942	61	432	14935
Ms4a7	NM_001276398	chr19	1576	804	294	478	12081
Ms4a5	NM_183190	chr19	945	594	20	331	9003
Ms4a2	NM_013516	chr19	2758	708	98	1952	5441
Ghsr	NM_177330	chr3	4433	1095	250	3088	2227
Ms4a1	NM_007641	chr19	2057	876	119	1062	13492
4931414P19Rik	NM_028890	chr14	2585	1626	341	618	19661
Pank3	NM_145962	chr11	7365	1113	425	5827	14426
4833423E24Rik	NM_001081664	chr2	1685	1464	169	52	33159
Olfr1324	NM_146292	chrX	999	999	0	0	0
Akna	NM_001045514	chr4	5480	4215	342	923	30843
Olfr633	NM_146354	chr7	939	939	0	0	0
Rttn	NM_175542	chr18	7269	6681	258	330	151956
Bicral	NM_001100452	chr17	6579	3225	422	2932	26719
Olfr1494	NM_146990	chr19	948	948	0	0	0
4921524J17Rik	NM_025722	chr8	1595	465	117	1013	22488
Sypl	NM_198710	chr12	4615	732	105	3778	20702
Olfr1496	NM_146989	chr19	1067	954	66	47	0
Nab1	NM_008667	chr1	5088	1461	258	3369	39512
Gm4841	NM_001034859	chr18	2838	1254	119	1465	2129
Nab2	NM_008668	chr10	2575	1578	245	752	3211
Cyp4f37	NM_001100187	chr17	2642	1641	36	965	12224
H60b	NM_001177775	chr10	951	756	96	99	14424
Cyp4f39	NM_177307	chr17	2618	1599	178	841	37980
D930020B18Rik	NM_177335	chr10	3427	1881	117	1429	48787
Epb41l4b	NM_019427	chr4	2966	1584	3	1379	78465
Epb41l4a	NM_013512	chr18	3853	2061	777	1015	207027
Fxr1	NM_001113188	chr3	2325	2034	34	257	46941
Fxr2	NM_011814	chr11	2970	2025	347	598	17357
Wdr3	NM_175552	chr3	3428	2829	92	507	20796
Zfp758	NM_145484	chr17	2974	1656	323	995	12855
Zfp759	NM_172392	chr13	3482	2166	81	1235	10078
Gjb6	NM_001271663	chr14	2198	786	696	716	8113
Klk1b1	NM_010645	chr7	867	786	36	45	3701
Mtfr1l	NM_001256112	chr4	2020	870	298	852	7694
Trim26	NM_001286726	chr17	3235	1638	281	1316	19018
Hook2	NM_133255	chr8	2617	2151	113	353	10153
Hook3	NM_207659	chr8	12836	2157	210	10469	84968
Hook1	NM_030014	chr4	4239	2187	115	1937	52657
Khdc3	NM_025890	chr9	1686	1323	112	251	360
Fcho1	NM_028715	chr8	3160	2622	116	422	14135
Iapp	NM_010491	chr6	695	282	98	315	4700
Esp8	NM_001177584	chr17	901	450	48	403	9780
Usp17lb	NM_201409	chr7	1407	1407	0	0	786
Usp17la	NM_007887	chr7	2649	1581	171	897	3003
Myrfl	NM_001033333	chr10	3114	2715	216	183	117221
Phospho2	NM_028521	chr2	2104	726	437	941	5328
