AccNum,Efficiency
NM_006594,83
NM_017615,84
NM_018696,80
NM_001567,102
NM_001160148,79
NM_013265,92
NM_180990,62
NM_174922,81
NM_052853,86
NM_001321892,72
NM_020421,98
NM_015291,82
NM_018163,93
NM_021007,98
NM_001270440,82
NM_021800,78
NM_001329126,93
NM_018981,104
NM_018198,122
NM_004446,118
NM_001970,123
NM_015322,76
NM_020177,75
NM_152686,106
NM_001190233,92
NM_001281297,97
NM_007192,108
NM_001352129,100
NM_002418,86
NM_152852,115
NM_020186,72
NM_018042,90
NM_001330133,119
NM_006816,138
NM_199001,90
NM_170607,107
NM_001037540,105
NM_178557,NaN
NM_198081,108
NM_198465,109
NM_001005468,NaN
NM_024326,55
NM_007243,107
NM_004656,96
NM_002625,89
NM_001202438,96
NM_001323017,76
NM_006212,80
NM_001317134,102
NM_015439,71
NM_001324240,104
NM_001320727,92
NM_007341,80
NM_001034845,96
NM_178168,NaN
NM_139245,55
NM_001282540,87
NM_001004726,NaN
NM_001004727,NaN
NM_001112706,103
NM_001320594,84
NM_017488,80
NM_001615,89
NM_031370,88
NM_001348143,107
NM_001010892,60
NM_001042388,123
NM_174907,76
NM_000578,91
NM_001258449,99
NM_001253837,98
NM_053042,98
NM_001318000,87
NM_001031834,92
NM_017748,102
NM_020943,85
NM_001321066,86
NM_006827,78
NM_002342,86
NM_153361,94
NM_005204,79
NM_033141,NaN
NM_006609,83
NM_203351,72
NM_015629,90
NM_001356429,83
NM_021008,65
NM_145331,86
NM_016097,118
NM_001270616,61
NM_147128,99
NM_000992,106
NM_012467,NaN
NM_025232,82
NM_052858,71
NM_001038603,94
NM_005085,89
NM_015476,76
NM_033513,122
NM_139173,96
NM_024923,137
NM_016516,129
NM_024874,70
NM_001145010,114
NM_001320473,91
NM_001282692,101
NM_003455,119
NM_001079843,76
NM_003454,76
NM_001461,103
NM_001001323,98
NM_002168,124
NM_001282387,77
NM_001989,74
NM_001005190,NaN
NM_007153,107
NM_001252124,61
NM_001171990,71
NM_001128429,95
NM_001161441,79
NM_173566,85
NM_012321,100
NM_001278438,115
NM_032233,98
NM_031900,94
NM_001349451,86
NM_001286752,85
NM_030648,66
NM_152490,64
NM_001353136,104
NM_017672,94
NM_030790,105
NM_001099850,86
NM_001039091,77
NM_001099851,79
NM_001024661,89
NM_001098376,58
NM_001080830,89
NM_001291380,89
NM_001083953,110
NM_144684,107
NM_031948,85
NM_006799,101
NM_022119,84
NM_007173,31
NM_020169,82
NM_182491,87
NM_001166131,101
NM_001080836,94
NM_001242939,94
NM_001257370,NaN
NM_001003702,78
NM_001317950,110
NM_017434,119
NM_016458,96
NM_014080,70
NM_052872,99
NM_001351444,57
NM_001318140,106
NM_020853,112
NM_014468,71
NM_024293,108
NM_013328,85
NM_001324098,102
NM_178126,113
NM_014735,104
NM_001289984,86
NM_001287439,100
NM_001146041,NaN
NM_031960,70
NM_033060,70
NM_033187,NaN
NM_006588,116
NM_033188,70
NM_032524,70
NM_033061,NaN
NM_030976,NaN
NM_004737,91
NM_015713,97
NM_002521,78
NM_024409,112
NM_006172,77
NM_001142595,111
NM_001105577,NaN
NM_005864,105
NM_006620,111
NM_001463,86
NM_052886,80
NM_001320977,111
NM_001204477,82
NM_002372,94
NM_001024209,93
NM_006945,93
NM_001014291,74
NM_030773,73
NM_005988,93
NM_139072,91
NM_181686,76
NM_003922,110
NM_198697,76
NM_181684,76
NM_001126118,75
NM_198698,103
NM_005023,114
NM_033100,82
NM_006302,117
NM_005668,86
NM_015879,76
NM_006011,114
NM_003034,85
NM_001316692,89
NM_018130,91
NM_001005235,NaN
NM_021826,124
NM_001039763,39
NM_001346456,51
NM_001351307,105
NM_004603,87
NM_001318872,96
NM_052874,101
NM_001019,78
NM_001004488,NaN
NM_139163,96
NM_001136537,78
NM_001145101,74
NM_001321053,89
NM_003580,104
NM_001318189,53
NM_001282144,87
NM_001350978,61
NM_001145124,61
NM_021626,73
NM_013278,94
NM_173354,80
NM_000716,87
NM_025164,NaN
NM_015191,74
NM_001081492,92
NM_002281,109
NM_033033,83
NM_002282,102
NM_001320757,76
NM_002283,90
NM_001320198,96
NM_001193623,80
NM_020673,102
NM_176791,61
NM_025265,107
NM_001005177,NaN
NM_020175,111
NM_198479,97
NM_133498,68
NM_205856,101
NM_032840,42
NM_100264,77
NM_001316972,115
NM_003225,117
NM_014975,78
NM_001324321,83
NM_015016,NaN
NM_001164664,113
NM_171999,NaN
NM_005407,90
NM_001033030,40
NM_005051,128
NM_000377,88
NM_030960,89
NM_004251,105
NM_001319217,106
NM_000761,105
NM_016370,74
NM_001306150,82
NM_001013663,NaN
NM_198566,111
NM_001005161,72
NM_001316968,82
NM_001037380,NaN
NM_003764,94
NM_001271610,77
NM_004461,120
NM_016068,75
NM_006687,81
NM_017919,95
NM_001349388,85
NM_001001850,96
NM_031449,73
NM_032848,90
NM_001265582,113
NM_004707,117
NM_005929,76
NM_001190478,98
NM_021034,92
NM_020200,103
NM_000519,70
NM_015921,37
NM_199186,108
NM_015960,79
NM_078481,98
NM_001974,100
NM_000236,80
NM_032571,106
NM_013447,88
NM_023948,41
NM_152581,125
NM_019556,90
NM_001353812,100
NM_014616,85
NM_015205,75
NM_001256598,105
NM_001013358,NaN
NM_175854,87
NM_001127460,112
NM_001128635,95
NM_001260504,76
NM_001198829,104
NM_018913,NaN
NM_018914,109
NM_003735,94
NM_006289,73
NM_001320875,47
NM_139159,35
NM_001124759,99
NM_001127200,84
NM_001256855,NaN
NM_001347821,52
NM_153370,113
NM_000456,103
NM_130797,95
NM_001324403,108
NM_015147,138
NM_015690,73
NM_025180,70
NM_001004733,76
NM_001320820,73
NM_144576,102
NM_201435,77
NM_007271,105
NM_006083,80
NM_000764,102
NM_001190787,112
NM_145272,82
NM_078487,86
NM_001079935,NaN
NM_001122716,99
NM_016065,71
NM_148961,115
NM_022460,110
NM_016521,103
NM_006198,77
NM_022451,91
NM_174895,94
NM_016125,21
NM_005356,93
NM_001282690,113
NM_001017420,121
NM_001318038,86
NM_174909,93
NM_001256859,NaN
NM_052911,100
NM_001004472,NaN
NM_001165978,76
NM_001113567,90
NM_004922,105
NM_001907,104
NM_007272,117
NM_152307,88
NM_004225,97
NM_017910,89
NM_001159,75
NM_004799,73
NM_003587,96
NM_001358,94
NM_017526,106
NM_021260,88
NM_001037763,89
NM_012317,83
NM_022720,73
NM_033482,99
NM_002095,87
NM_001253732,82
NM_001135597,87
NM_032251,71
NM_005137,71
NM_080720,75
NM_181885,69
NM_019056,112
NM_004548,64
NM_001195220,105
NM_001001662,85
NM_152605,50
NM_145232,66
NM_001002836,76
NM_152411,102
NM_152458,90
NM_001347729,46
NM_002080,106
NM_001331041,120
NM_001351001,108
NM_001348163,59
NM_024857,85
NM_014005,113
NM_198235,94
NM_001039396,93
NM_002935,76
NM_006638,118
NM_001162495,107
NM_001282192,101
NM_032572,111
NM_005615,74
NM_001110359,87
NM_138331,111
NM_001102420,100
NM_178508,37
NM_024638,92
NM_001005522,NaN
NM_031209,105
NM_001253790,104
NM_001289970,NaN
NM_001145432,80
NM_001303482,67
NM_001348957,96
NM_001350626,79
NM_001136503,80
NM_030904,NaN
NM_018378,99
NM_152723,27
NM_058164,91
NM_173556,76
NM_001318736,104
NM_001156474,102
NM_001290040,76
NM_173635,90
NM_019055,97
NM_012304,99
NM_012162,124
NM_001145271,62
NM_014633,95
NM_018376,85
NM_001330482,63
NM_198539,75
NM_001322914,93
NM_001300970,73
NM_001042474,105
NM_001206741,84
NM_145276,72
NM_001130031,87
NM_152289,122
NM_152476,124
NM_001283053,94
NM_001145454,108
NM_031409,88
NM_015894,100
NM_001199214,124
NM_153687,83
NM_032489,85
NM_001301716,72
NM_004734,101
NM_033403,109
NM_001256475,75
NM_007052,108
NM_015718,94
NM_033048,87
NM_001184780,119
NM_001143837,69
NM_020243,121
NM_001700,93
NM_001201543,103
NM_176792,109
NM_001828,73
NM_152445,79
NM_175737,69
NM_172177,97
NM_130466,106
NM_001317785,84
NM_080863,110
NM_001354543,69
NM_005897,121
NM_001350602,82
NM_017802,107
NM_000451,78
NM_001195124,64
NM_001109660,99
NM_001304433,99
NM_014913,116
NM_000129,80
NM_001067,72
NM_001354073,90
NM_015888,71
NM_001353382,76
NM_001039705,77
NM_031301,98
NM_003089,99
NM_001272051,97
NM_032182,127
NM_139076,72
NM_213613,76
NM_000112,82
NM_000111,106
NM_000441,118
NM_198999,71
NM_002010,96
NM_001282356,92
NM_002009,98
NM_020996,73
NM_004464,79
NM_032538,53
NM_015949,96
NM_002006,NaN
NM_032359,113
NM_021948,111
NM_001347700,109
NM_182487,91
NM_005581,81
NM_020439,102
NM_001080489,79
NM_016080,112
NM_002998,80
NM_014654,86
NM_002999,106
NM_024090,94
NM_001297617,51
NM_022726,83
NM_001301856,76
NM_001346235,81
NM_152310,54
NM_001256399,87
NM_001005751,94
NM_024789,95
NM_004038,97
NM_001008219,97
NM_001008218,97
NM_000748,105
NM_001318873,75
NM_005218,78
NM_207015,94
NM_002506,86
NM_014742,115
NM_001278304,62
NM_002176,93
NM_001303405,97
NM_152434,131
NM_014571,89
NM_181527,60
NM_021979,87
NM_183059,78
NM_000231,87
NM_025250,97
NM_001346719,104
NM_000337,99
NM_001297647,64
NM_000232,113
NM_020931,96
NM_014927,101
NM_001242739,54
NM_001318503,64
NM_004420,104
NM_004419,79
NM_057158,101
NM_001947,80
NM_001946,79
NM_004417,77
NM_001004711,NaN
NM_004090,71
NM_004418,99
NM_001268284,89
NM_001134479,109
NM_001288573,57
NM_001271082,97
NM_001127244,104
NM_001323282,93
NM_006515,69
NM_015350,98
NM_000320,128
NM_001354885,71
NM_144570,101
NM_002906,82
NM_030774,93
NM_001289117,79
NM_173480,77
NM_001282402,100
NM_001177479,44
NM_012259,89
NM_001042533,69
NM_001025231,88
NM_001040708,94
NM_006270,75
NM_000780,107
NM_001202470,103
NM_005955,100
NM_007358,62
NM_000230,117
NM_152787,105
NM_018317,104
NM_001890,87
NM_013299,67
NM_002112,97
NM_017723,69
NM_019020,82
NM_024682,84
NM_020773,104
NM_001146214,85
NM_173699,77
NM_001005180,105
NM_015570,74
NM_000928,104
NM_145160,71
NM_001286561,104
NM_182506,91
NM_001145465,88
NM_001099921,96
NM_019116,132
NM_001354699,85
NM_005346,106
NM_005345,106
NM_198488,105
NM_002619,82
NM_013450,75
NM_178468,104
NM_014838,87
NM_032899,80
NM_001173523,108
NM_001039999,91
NM_138435,91
NM_017708,104
NM_005527,100
NM_001105540,69
NM_001080406,99
NM_006899,95
NM_001178097,46
NM_001145199,97
NM_174869,115
NM_001101339,96
NM_000052,82
NM_001347,132
NM_001164416,99
NM_173517,113
NM_080625,80
NM_178009,127
NM_004717,NaN
NM_052923,80
NM_006476,100
NM_004889,116
NM_007100,82
NM_001351034,106
NM_001293167,103
NM_001346,97
NM_152879,107
NM_003647,85
NM_016513,93
NM_001145001,81
NM_181609,NaN
NM_018374,99
NM_001143842,105
NM_001330216,88
NM_001291586,109
NM_014314,89
NM_001831,91
NM_000960,115
NM_005304,73
NM_174937,109
NM_014153,84
NM_001190479,NaN
NM_007098,112
NM_001271700,NaN
NM_001283009,61
NM_002520,63
NM_001162435,NaN
NM_001145210,35
NM_001286680,94
NM_006948,105
NM_024552,82
NM_003385,111
NM_001017923,95
NM_001267552,68
NM_001278205,104
NM_024715,77
NM_130439,87
NM_020485,83
NM_001199397,88
NM_001303447,84
NM_178505,78
NM_032780,94
NM_002599,96
NM_005510,74
NM_013432,84
NM_001134734,35
NM_001040619,107
NM_182699,81
NM_138420,71
NM_001145045,89
NM_024045,65
NM_016106,104
NM_152540,93
NM_147180,80
NM_001012643,91
NM_032829,103
NM_001144757,88
NM_001023570,93
NM_025187,77
NM_003469,106
NM_005303,60
NM_020829,91
NM_001129885,107
NM_001204446,80
NM_152349,66
NM_001111322,111
NM_022367,127
NM_020210,63
NM_017789,97
NM_006378,72
NM_001628,105
NM_004263,71
NM_017893,90
NM_130901,39
NM_001282662,81
NM_001310124,97
NM_020205,84
NM_172241,87
NM_000723,55
NM_198495,77
NM_178457,NaN
NM_014876,76
NM_004134,93
NM_032849,126
NM_080424,112
NM_181880,68
NM_174934,72
NM_001004687,NaN
NM_001290341,83
NM_001005487,NaN
NM_004525,82
NM_017905,90
NM_001007248,90
NM_173544,104
NM_001282167,61
NM_001354909,100
NM_001004707,NaN
NM_018058,126
NM_016002,123
NM_005142,119
NM_005250,88
NM_002332,98
NM_019897,54
NM_021794,87
NM_024021,96
NM_032649,77
NM_001351235,77
NM_001200050,83
NM_018387,79
NM_025115,88
NM_014657,110
NM_025227,105
NM_181745,90
NM_001256615,81
NM_001291902,61
NM_001025265,93
NM_005943,81
NM_203407,121
NM_148896,96
NM_018366,64
NM_006998,67
NM_012330,86
NM_130386,94
NM_001256574,83
NM_001324095,76
NM_199235,99
NM_001008237,73
NM_198207,133
NM_001080466,71
NM_001355219,NaN
NM_015000,117
NM_001030013,112
NM_001141945,93
NM_001323295,87
NM_001242841,111
NM_016242,70
NM_181701,108
NM_002826,88
NM_001100399,86
NM_015032,112
NM_138431,71
NM_001113205,103
NM_139246,70
NM_001195131,78
NM_177531,103
NM_014916,71
NM_001159642,68
NM_001256853,NaN
NM_001488,71
NM_152293,113
NM_002796,81
NM_176880,92
NM_006452,118
NM_001004713,NaN
NM_198467,114
NM_001077619,116
NM_181713,79
NM_001287390,100
NM_001039500,73
NM_001008661,81
NM_001348913,79
NM_198573,87
NM_015634,108
NM_001098615,84
NM_013359,74
NM_001129996,74
NM_013361,85
NM_001321645,94
NM_001321685,85
NM_016444,92
NM_001134878,99
NM_145027,87
NM_198525,96
NM_004700,102
NM_001160133,74
NM_172107,71
NM_004519,97
NM_020768,103
NM_022568,117
NM_004469,115
NM_017410,95
NM_173860,104
NM_001171623,91
NM_006708,105
NM_005429,124
NM_003377,80
NM_033343,95
NM_173630,81
NM_013979,105
NM_001320674,83
NM_006923,121
NM_001330172,43
NM_001487,105
NM_152356,39
NM_014010,97
NM_003028,107
NM_001004316,84
NM_000154,115
NM_002939,92
NM_000958,88
NM_001346874,52
NM_006067,78
NM_002556,87
NM_005803,108
NM_001330170,85
NM_001080772,81
NM_018447,116
NM_001329495,92
NM_015047,125
NM_005966,116
NM_001014764,117
NM_001351373,69
NM_020714,71
NM_001048210,95
NM_014648,77
NM_001352507,90
NM_017602,101
NM_001102653,116
NM_015207,85
NM_001320263,95
NM_001134296,102
NM_000955,71
NM_199339,94
NM_014509,87
NM_005100,97
NM_006738,76
NM_007202,48
NM_016248,118
NM_153692,84
NM_001323079,NaN
NM_001322072,112
NM_002775,102
NM_013247,102
NM_053044,95
NM_001300958,107
NM_000444,60
NM_178433,NaN
NM_017694,109
NM_001178045,90
NM_207371,90
NM_130772,67
NM_173561,72
NM_001204478,94
NM_000500,94
NM_152571,73
NM_001085451,44
NM_022073,71
NM_001256185,68
NM_053046,72
NM_203425,80
NM_001351264,70
NM_007069,85
NM_003121,102
NM_152323,96
NM_033396,78
NM_001867,102
NM_001267868,118
NM_001349303,88
NM_001744,113
NM_144980,106
NM_032199,76
NM_001319092,39
NM_004329,75
NM_001203,90
NM_005427,113
NM_013375,75
NM_001608,115
NM_198441,61
NM_001280796,81
NM_001330450,75
NM_033518,90
NM_014713,85
NM_175918,43
NM_014752,114
NM_021928,90
NM_054027,77
NM_153819,113
NM_001281435,106
NM_005228,72
NM_001308384,102
NM_133455,100
NM_002903,101
NM_021209,91
NM_001284260,107
NM_001291088,81
NM_178828,101
NM_001163809,129
NM_025222,86
NM_053049,98
NM_001286974,108
NM_173479,112
NM_001258272,70
NM_015045,91
NM_020745,NaN
NM_001010887,99
NM_001300954,86
NM_005068,89
NM_133492,85
NM_006841,76
NM_032779,90
NM_001261434,140
NM_175866,103
NM_020728,98
NM_031913,85
NM_001142797,55
NM_001297576,67
NM_000634,92
NM_006564,98
NM_001716,97
NM_001348056,77
NM_002226,77
NM_000256,86
NM_001035235,101
NM_032876,73
NM_152311,80
NM_002522,71
NM_001256819,96
NM_006380,124
NM_032372,87
NM_020947,93
NM_017730,96
NM_001164379,121
NM_004424,69
NM_004076,113
NM_001887,71
NM_001669,81
NM_014774,83
NM_018303,78
NM_007277,101
NM_001037668,56
NM_001024924,90
NM_001319194,60
NM_001145297,100
NM_021807,115
NM_017637,101
NM_175876,117
NM_001128608,109
NM_001004732,NaN
NM_001142446,97
NM_001148,108
NM_020987,128
NM_012214,79
NM_005199,112
NM_001351291,98
NM_001319657,67
NM_006417,128
NM_001207067,29
NM_001271829,53
NM_001159767,24
NM_001330067,111
NM_002873,90
NM_001123226,100
NM_001135032,69
NM_018166,79
NM_058187,106
NM_001271749,80
NM_001256182,76
NM_003280,78
NM_001351850,107
NM_001346270,49
NM_005127,74
NM_031907,98
NM_001283041,91
NM_015306,74
NM_001195072,76
NM_001014443,81
NM_006676,97
NM_007038,98
NM_005099,80
NM_014272,67
NM_000609,82
NM_006988,94
NM_014243,80
NM_014244,72
NM_001351290,53
NM_001113511,96
NM_032995,67
NM_001145065,105
NM_001350110,100
NM_007037,75
NM_021149,111
NM_199002,111
NM_016279,74
NM_001796,73
NM_144773,104
NM_178439,90
NM_013936,90
NM_181844,100
NM_001317185,46
NM_001317195,95
NM_178857,93
NM_001795,115
NM_001794,99
NM_004361,83
NM_004932,84
NM_024322,78
NM_001100624,73
NM_001321905,80
NM_001127181,71
NM_022145,81
NM_018451,107
NM_006733,76
NM_022909,80
NM_001308196,110
NM_016343,81
NM_001813,119
NM_001812,110
NM_001810,92
NM_005856,78
NM_005854,109
NM_001304435,79
NM_001171610,86
NM_025113,78
NM_001113407,83
NM_002579,77
NM_017857,105
NM_001330536,83
NM_001286524,127
NM_181716,85
NM_024629,92
NM_002286,77
NM_199294,77
NM_001012303,87
NM_018132,89
NM_001012267,65
NM_198485,83
NM_015027,81
NM_001130698,71
NM_017570,91
NM_000487,71
NM_032787,108
NM_001143821,111
NM_153837,63
NM_001329630,119
NM_170776,113
NM_001330178,76
NM_021623,71
NM_019091,76
NM_138966,105
NM_021637,94
NM_018092,108
NM_001197026,65
NM_020389,87
NM_001318058,93
NM_001131065,85
NM_000046,96
NM_001293289,59
NM_001243509,94
NM_003262,97
NM_007214,106
NM_014003,87
NM_015895,97
NM_025195,75
NM_021643,93
NM_021158,80
NM_001330990,87
NM_018180,83
NM_020162,67
NM_014681,74
NM_021931,105
NM_020865,88
NM_032656,86
NM_178354,NaN
NM_178352,79
NM_007086,74
NM_178349,84
NM_178351,84
NM_001199281,88
NM_015360,106
NM_001258390,79
NM_004668,107
NM_004452,86
NM_001320743,87
NM_138701,68
NM_173856,94
NM_199261,73
NM_020633,77
NM_004311,108
NM_024671,86
NM_173857,NaN
NM_001040185,113
NM_033410,107
NM_001010851,118
NM_001008401,113
NM_207352,103
NM_001012753,91
NM_000440,102
NM_001258283,NaN
NM_206880,NaN
NM_004665,77
NM_145207,83
NM_004666,98
NM_017793,43
NM_002674,119
NM_016581,83
NM_014070,NaN
NM_002975,71
NM_001329102,42
NM_001042603,117
NM_001145268,85
NM_006694,49
NM_014241,90
NM_032579,99
NM_016395,75
NM_001329784,93
NM_001320755,76
NM_001321903,76
NM_006789,104
NM_001193523,84
NM_014722,113
NM_001290268,55
NM_001035005,86
NM_001320714,88
NM_001199942,95
NM_001351834,90
NM_018141,107
NM_001258280,90
NM_001307986,81
NM_032772,76
NM_001283027,77
NM_001136107,118
NM_001136156,67
NM_001099269,107
NM_001005566,69
NM_174913,97
NM_001331037,131
NM_182314,110
NM_018643,78
NM_001282583,71
NM_018965,67
NM_020959,107
NM_001277303,62
NM_207355,62
NM_001035267,82
NM_001347882,93
NM_017534,87
NM_002470,81
NM_014668,104
NM_005963,87
NM_002471,104
NM_000147,76
NM_017533,87
NM_001009899,72
NM_001126103,75
NM_032648,83
NM_053279,95
NM_002473,95
NM_001130517,91
NM_007122,91
NM_001035254,104
NM_052840,109
NM_182645,97
NM_016206,80
NM_145296,86
NM_002199,72
NM_001167674,97
NM_001323684,52
NM_001284390,85
NM_025189,82
NM_001347674,97
NM_001304484,51
NM_005791,108
NM_018351,102
NM_182762,106
NM_001308351,96
NM_001083536,79
NM_173558,101
NM_007185,93
NM_007186,79
NM_021046,97
NM_005553,97
NM_018043,83
NM_025010,85
NM_006836,120
NM_001172509,79
NM_006343,94
NM_001322800,78
NM_001012301,94
NM_006911,79
NM_152896,76
NM_173348,99
NM_001345887,124
NM_017623,115
NM_017649,56
NM_020184,107
NM_015425,97
NM_007072,89
NM_003558,73
NM_001135638,114
NM_001145095,NaN
NM_012203,56
NM_024574,76
NM_203500,75
NM_001130065,86
NM_006901,101
NM_181624,NaN
NM_001330475,55
NM_001282766,31
NM_017411,119
NM_002689,85
NM_001330360,102
NM_001324027,111
NM_018288,94
NM_003167,106
NM_001033561,60
NM_153812,72
NM_033260,89
NM_001099220,68
NM_005044,66
NM_015651,57
NM_001142641,NaN
NM_001330574,86
NM_001991,86
NM_000343,72
NM_001197097,113
NM_004456,109
NM_014227,NaN
NM_182852,78
NM_021095,81
NM_033035,64
NM_145913,76
NM_001135181,70
NM_001409,84
NM_173569,NaN
NM_001079514,80
NM_006229,93
NM_001011709,49
NM_001010858,NaN
NM_145285,86
NM_133452,48
NM_020362,84
NM_006492,70
NM_001300800,78
NM_006982,NaN
NM_001004320,95
NM_000321,78
NM_021926,86
NM_006147,117
NM_015667,61
NM_015496,97
NM_003353,80
NM_003959,101
NM_024784,94
NM_020861,73
NM_001286617,85
NM_021571,103
NM_005911,97
NM_020733,95
NM_014872,87
NM_182796,79
NM_006186,76
NM_173200,64
NM_001324281,58
NM_014550,NaN
NM_001007232,105
NM_052889,105
NM_207454,28
NM_024110,102
NM_006772,79
NM_001319978,79
NM_004312,76
NM_080862,98
NM_017545,112
NM_152890,105
NM_018663,117
NM_004833,66
NM_007238,116
NM_001005783,57
NM_006871,83
NM_005618,102
NM_020882,88
NM_001278513,85
NM_016941,74
NM_000769,76
NM_000772,64
NM_001321026,53
NM_019074,129
NM_212552,118
NM_001031827,98
NM_003821,90
NM_006839,91
NM_138426,74
NM_001044,74
NM_001142459,81
NM_003042,111
NM_014228,108
NM_001318380,66
NM_004211,79
NM_001284367,116
NM_004146,95
NM_002493,88
NM_002492,105
NM_001168331,77
NM_001257102,97
NM_032127,68
NM_004545,73
NM_001508,98
NM_024701,53
NM_001008224,38
NM_005299,NaN
NM_207437,79
NM_001506,101
NM_001195381,98
NM_001097579,82
NM_005302,87
NM_001290258,49
NM_001170633,NaN
NM_001301838,57
NM_152319,115
NM_001320831,84
NM_012135,102
NM_004699,105
NM_002898,108
NM_175736,83
NM_080868,74
NM_153356,91
NM_017720,115
NM_012108,77
NM_001324130,117
NM_144573,97
NM_000666,90
NM_001243,69
NM_012325,124
NM_012326,113
NM_001143827,80
NM_001652,70
NM_001318157,76
NM_004028,84
NM_001270378,72
NM_000486,88
NM_052855,96
NM_001300977,68
NM_001199107,74
NM_017704,73
NM_018117,96
NM_001169,89
NM_020980,120
NM_000841,70
NM_000420,72
NM_002548,NaN
NM_014323,76
NM_001004459,NaN
NM_152588,101
NM_181874,76
NM_001346339,89
NM_001128423,118
NM_001281715,95
NM_207368,96
NM_001191016,109
NM_001331031,46
NM_001271838,101
NM_000324,83
NM_006796,113
NM_024558,97
NM_007121,83
NM_182595,102
NM_001017981,NaN
NM_207343,121
NM_001286398,NaN
NM_003493,NaN
NM_006767,113
NM_001130841,99
NM_001256071,67
NM_001131034,101
NM_017592,86
NM_014956,120
NM_023012,114
NM_004264,118
NM_144777,80
NM_004830,75
NM_181491,112
NM_030973,65
NM_001330211,85
NM_004269,98
NM_001272095,87
NM_004963,86
NM_006640,85
NM_015146,107
NM_032449,93
NM_001009939,69
NM_004574,67
NM_001011553,89
NM_145799,100
NM_052838,74
NM_170735,94
NM_019106,71
NM_001024948,82
NM_001349259,51
NM_017822,67
NM_001193466,88
NM_001282471,78
NM_203408,83
NM_001080458,94
NM_033214,112
NM_001039547,89
NM_016399,86
NM_015014,106
NM_001285900,81
NM_003680,97
NM_003885,95
NM_001286746,60
NM_053043,106
NM_003936,111
NM_001353053,64
NM_001323423,40
NM_001291780,69
NM_001243212,NaN
NM_004442,105
NM_004443,118
NM_004441,112
NM_001280794,28
NM_024834,71
NM_004444,65
NM_001009615,NaN
NM_006437,84
NM_001321175,83
NM_001323523,68
NM_001130071,90
NM_173650,92
NM_177995,108
NM_001278,57
NM_152547,83
NM_024850,114
NM_078469,98
NM_001135733,115
NM_001013842,84
NM_021202,108
NM_197975,114
NM_001304561,86
NM_001297439,97
NM_003748,87
NM_001099221,53
NM_001316958,79
